District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month
Terhathum,9/30/2018,27.1,87.5,3.072319475,80.11444201,9.238949672,71.77006565,13.14838074,7.143654267,18.28557987,9.346170678,8.939015317,12.59579869,2.022932166,4.425514223,0.371400438,4.054091904,2.095754923,4.005601751,0.515820569,3.489562363,2018,9
Udayapur,1/1/1981,26.9,86.5,2.490254569,94.95759791,10.37088773,51.65329634,22.88656658,10.91714752,28.93908616,18.10839426,10.83054178,22.58325065,2.54404047,4.485078329,0.991442559,3.493577023,3.365326371,5.080391645,1.442108355,3.638133159,1981,1
Udayapur,3/12/1985,26.9,86.5,2.600261097,94.94119452,10.41522193,51.82543734,23.55466057,11.19191906,29.56750653,18.7045953,10.86296997,23.37630548,2.587924282,4.458335509,1.01136423,3.44689295,3.42441906,5.13189295,1.485809399,3.646148825,1985,3
Udayapur,5/22/1989,26.9,86.5,1.92176893,94.95007833,10.23037859,47.70557441,24.05471932,10.55774151,30.21404047,19.05313969,11.16069191,24.06769582,2.6770953,4.511579634,1.100802872,3.410868146,3.505972585,5.178355091,1.602669713,3.575724543,1989,5
Udayapur,8/1/1993,26.9,86.5,1.615659269,94.93388381,9.970665796,45.98462794,24.19608355,10.01799608,30.56239556,19.20342037,11.35890992,24.2570953,2.718537859,4.768335509,1.060920366,3.707336815,3.566272846,5.404588773,1.535091384,3.869203655,1993,8
Udayapur,10/11/1997,26.9,86.5,1.598328982,94.95149478,10.44669713,49.43208225,23.71152742,10.73887728,29.97221279,18.86476501,11.10746736,23.69793734,2.631651436,4.581781984,1.034530026,3.546964752,3.425822454,5.130979112,1.525842037,3.605,1997,10
Udayapur,12/21/2001,26.9,86.5,2.305809399,95.02381854,10.89003916,54.43784595,23.15556789,12.28744778,29.06306136,18.50022193,10.5629047,22.98837467,2.456906005,4.252349869,0.979203655,3.273035248,3.22944517,4.830065274,1.460750653,3.369464752,2001,12
Udayapur,3/2/2006,26.9,86.5,2.809986945,94.9733094,11.40259138,56.99713446,23.38789817,13.01944517,29.04858355,18.87368146,10.17477807,23.23674282,2.382741514,4.17517624,0.934856397,3.24020235,3.130189295,4.736592689,1.373779373,3.363061358,2006,3
Udayapur,5/12/2010,26.9,86.5,3.172375979,94.9103329,11.73766319,58.92027415,23.24023499,13.48321802,28.89533943,18.77966057,10.11565927,23.09340731,2.506201044,4.328557441,1.053061358,3.275463446,3.373929504,5.01825718,1.549262402,3.469099217,2010,5
Udayapur,7/22/2014,26.9,86.5,3.433984324,94.95892227,12.5594644,60.91174396,23.7427825,14.69116917,29.00705421,19.64719138,9.35980405,23.32032658,2.412580013,4.193866754,0.934983671,3.25883083,3.249562378,4.894095363,1.425146963,3.469059438,2014,7
Udayapur,9/30/2018,26.9,86.5,2.839256018,95.13035011,11.58894967,60.234814,22.6397593,13.65579869,28.12124726,18.41091904,9.7102407,22.21798687,2.361203501,4.083938731,0.915229759,3.16868709,3.177330416,4.763544858,1.372669584,3.390700219,2018,9
