District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Heat_Stress_Index,Drought_Index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed
Gulmi,2001-12-21,28.1,83.2,2.256174935,80.10245431,7.474458225,53.14843995,14.36995431,3.428877285,20.49982376,9.78075718,10.71915796,13.74559399,2.378407311,4.911357702,0.632454308,4.278988251,2.552330287,4.523015666,0.842101828,3.681148825,2001,12,15.1174001325,1.246026874000561,0,1,14.70537206,1.742291123,10.941077025,2.465368799,4.717186684
Gulmi,2006-03-02,28.1,83.2,3.818590078,80.07970627,8.396116188,60.14922977,14.3955483,5.378204961,20.0287141,10.04823107,9.980430809,13.62219321,2.278825065,4.569516971,0.656494778,3.912845953,2.481298956,4.253420366,0.876227154,3.377154047,2006,3,15.235159918799999,0.9367119172637262,0,0,14.36995431,2.256174935,9.017343339,2.3800620104999997,4.4114686684999995
Gulmi,2010-05-12,28.1,83.2,4.477238903,80.03601175,8.758126632,63.18005875,14.39774151,6.195143603,19.88116188,10.09849869,9.782578329,13.74896214,2.352748042,4.699712794,0.709157963,3.990770235,2.583563969,4.427030026,0.947356397,3.479562663,2010,5,15.273554173199999,0.8060373441347909,0,0,14.3955483,3.818590078,8.202597907,2.4681560055,4.56337141
Gulmi,2014-07-22,28.1,83.2,4.88992162,80.10095363,9.230130634,64.61056172,14.71807969,6.995871979,19.95730895,10.70266492,9.254977139,13.81633573,2.272338341,4.536760287,0.659719138,3.877191378,2.514506858,4.303572828,0.882246897,3.421600261,2014,7,15.641092753399999,0.7345638892862447,1,0,14.39774151,4.477238903,7.722207710999999,2.3934225995,4.4201665575
Gulmi,2018-09-30,28.1,83.2,3.68380744,80.18772429,8.46702407,65.4159081,13.27485777,5.865754923,18.62231947,9.203894967,9.418490153,12.22717724,2.187811816,4.370547046,0.615667396,3.755579869,2.424770241,4.156761488,0.796258206,3.360678337,2018,9,14.121560177000001,0.9269195651257578,1,0,14.71807969,4.88992162,7.409102847000001,2.3062910285,4.263654267
Humla,1981-01-01,30.0,81.8,0.86424282,57.79825718,3.642917755,59.93222585,-3.778204961,-10.26305483,3.33136423,-9.512062663,12.84351175,-3.374719321,3.172186684,6.64732376,0.821416449,5.825920366,3.564464752,6.760972585,1.130672324,5.630424282,1981,1,-3.4139131855000002,0.9304927632787708,0,1,13.27485777,3.68380744,6.484849869,3.3683257180000004,6.7041481725
Humla,1985-03-12,30.0,81.8,0.702010444,57.86622063,3.560300261,54.9118342,-2.668276762,-10.34913185,4.646533943,-8.509712794,13.15639034,-1.810620104,3.248133159,6.822010444,0.799667102,6.022245431,3.609060052,6.89613577,1.092428198,5.803772846,1985,3,-2.3122467359,0.9988935597299269,0,0,-3.778204961,0.86424282,7.6808550879999995,3.4285966055,6.859073107
Humla,1989-05-22,30.0,81.8,0.442356397,57.8724282,3.738198433,53.96565274,-1.950992167,-9.844791123,5.390966057,-7.709301567,13.10038512,-0.625124021,3.323244125,7.03881201,0.79305483,6.245796345,3.669673629,7.068883812,1.091729765,5.976938642,1989,5,-1.5771723237000002,1.073828432089397,0,0,-2.668276762,0.702010444,7.893798956,3.4964588770000002,7.053847911
Humla,1993-08-01,30.0,81.8,0.462780679,57.85942559,3.792845953,54.62813316,-2.089810705,-9.829301567,5.223962141,-7.748198433,12.97211488,-0.827630548,3.287865535,7.097741514,0.762101828,6.335593995,3.620359008,7.114608355,1.05901436,6.055659269,1993,8,-1.7105261097,1.065246974603844,1,0,-1.950992167,0.442356397,7.739490862,3.4541122714999997,7.1061749345
Humla,1997-10-11,30.0,81.8,0.540998695,57.87875326,3.686644909,52.3938577,-2.157898172,-10.39594648,5.196077023,-7.852225849,13.04826371,-1.058746736,3.218204961,6.908139687,0.75729765,6.150770235,3.563002611,6.939556136,1.040809399,5.898609661,1997,10,-1.7892336810999998,1.0474997412849314,0,0,-2.089810705,0.462780679,8.238048308,3.390603786,6.9238479115
Humla,2001-12-21,30.0,81.8,0.799980418,57.89456919,3.682689295,55.95575065,-2.7745953,-10.1076436,4.33752611,-8.434125326,12.77157963,-1.939060052,3.199530026,6.666253264,0.818896867,5.847212794,3.566077023,6.72767624,1.116318538,5.611298956,2001,12,-2.4063263705,0.9759786546560376,0,1,-2.157898172,0.540998695,7.3330483,3.3828035245,6.6969647519999995
Humla,2006-03-02,30.0,81.8,1.138674935,57.90949739,4.03058094,60.73657311,-2.463616188,-8.89810705,4.326860313,-7.996396867,12.32310052,-1.702761097,3.109810705,6.496651436,0.782010444,5.714791123,3.484281984,6.55863577,1.077839426,5.480750653,2006,3,-2.060558094,0.9188871263568645,0,0,-2.7745953,0.799980418,6.4344908620000005,3.2970463445,6.527643603
Humla,2010-05-12,30.0,81.8,1.29883812,57.86568538,4.395939948,67.30230418,-2.531148825,-7.771494778,3.97618799,-7.865483029,11.84163838,-1.894262402,3.275776762,6.65363577,0.889719321,5.76401436,3.681899478,6.758191906,1.234830287,5.523185379,2010,5,-2.0915548301999998,0.8848913352455573,0,0,-2.463616188,1.138674935,5.240345953,3.47883812,6.705913838000001
Humla,2014-07-22,30.0,81.8,1.274644024,57.95598955,4.564408883,65.55231875,-1.630006532,-7.264722404,4.928458524,-6.876231221,11.80483997,-0.977629001,3.189457871,6.565271065,0.873572828,5.691645983,3.598197257,6.667629001,1.20272371,5.464944481,2014,7,-1.1735656437,0.9190817742266485,1,0,-2.531148825,1.29883812,5.634715871999999,3.393827564,6.616450033
Humla,2018-09-30,30.0,81.8,1.289846827,57.91253829,3.915929978,68.31378556,-4.214857768,-9.173063457,2.417396061,-9.75512035,12.1721663,-4.310393873,3.109474836,6.478271335,0.817374179,5.661028446,3.547242888,6.689212254,1.126870897,5.562297593,2018,9,-3.8232647701999998,0.8317676095817959,1,0,-1.630006532,1.274644024,4.958205689,3.328358862,6.5837417945
Ilam,1981-01-01,26.9,87.9,3.84767624,92.78703003,10.78244125,59.10490209,20.98413838,11.39064621,26.58090078,16.53946475,10.04132507,20.28300914,2.202382507,3.926436031,0.752930809,3.17368799,2.899020888,4.441227154,1.106331593,3.335182768,1981,1,22.062382505000002,1.1458030325012172,0,1,-4.214857768,1.289846827,9.593492170000001,2.5507016975,4.1838315925
Ilam,1985-03-12,26.9,87.9,3.361932115,92.77402742,10.59265013,56.45105744,21.90491514,11.19517624,27.69272846,17.25420366,10.438453,21.4330483,2.258648825,3.973348564,0.816155352,3.157291123,2.960613577,4.484125326,1.196475196,3.287571802,1985,3,22.964180153,1.2722544821092927,0,0,20.98413838,3.84767624,10.7097389,2.609631201,4.228736945
Ilam,1989-05-22,26.9,87.9,3.02886423,92.79212141,10.70550261,55.57431462,21.95466057,11.12162533,27.73022846,17.3294517,10.4007376,21.53310705,2.267741514,3.895110966,0.833857702,3.061455614,2.97598564,4.443276762,1.262043081,3.181220627,1989,5,23.025210831000003,1.339992915973131,0,0,21.90491514,3.361932115,10.833035240000001,2.621863577,4.169193864
Ilam,1993-08-01,26.9,87.9,2.557016971,92.76995431,10.39255222,52.74827023,22.26757833,10.46261749,28.27334856,17.52083551,10.75252611,21.89320496,2.324601828,4.093472585,0.836155352,3.257362924,3.042389034,4.586657963,1.232408616,3.354321149,1993,8,23.306833552,1.443862451282857,1,0,21.95466057,3.02886423,11.80496084,2.683495431,4.3400652740000005
Ilam,1997-10-11,26.9,87.9,3.108446475,92.78899478,11.16492167,59.28094648,21.56555483,11.75574413,27.19950392,17.21553525,9.983818538,20.94772846,2.195672324,3.902845953,0.77977154,3.122780679,2.857859008,4.318146214,1.179778068,3.137956919,1997,10,22.682046997,1.3115059331212173,0,0,22.26757833,2.557016971,9.8098107,2.526765666,4.1104960835
Ilam,2001-12-21,26.9,87.9,3.387114883,92.85689295,11.36463446,62.4214295,21.27218016,12.79738251,26.72755875,17.05000653,9.677480418,20.6898107,2.141762402,3.805802872,0.76691906,3.038851175,2.788185379,4.213870757,1.151886423,3.061951697,2001,12,22.408643606000002,1.2466209953009666,0,1,21.56555483,3.108446475,8.474797650000001,2.4649738905,4.0098368145
Ilam,2006-03-02,26.9,87.9,3.788557441,92.80648825,11.58302219,62.58642298,21.70277415,13.08170366,27.07112272,17.48445822,9.586631854,21.2154765,2.125287206,3.793426893,0.766214099,3.027597911,2.764575718,4.204719321,1.136533943,3.068394256,2006,3,22.861076369,1.1809744112991911,0,0,21.27218016,3.387114883,8.62107049,2.444931462,3.999073107
Ilam,2010-05-12,26.9,87.9,4.999464752,92.73498042,11.96990209,64.26518277,21.66207572,13.46270235,26.92934073,17.59019582,9.339027415,21.07676893,2.156886423,3.833015666,0.789360313,3.04348564,2.87770235,4.372917755,1.150796345,3.222160574,2010,5,22.859065929,0.9392741506743608,0,0,21.70277415,3.788557441,8.19937337,2.5172943864999997,4.1029667105
Ilam,2014-07-22,26.9,87.9,4.615042456,92.78832136,12.74401698,66.31966688,22.2123514,14.65881123,27.17410843,18.44065317,8.733494448,21.59291313,2.180731548,3.931391248,0.749203135,3.182292619,2.911548008,4.490359242,1.124088831,3.366100588,2014,7,23.486753098,1.0335298968789897,1,0,21.66207572,4.999464752,7.55354017,2.5461397779999997,4.210875245
Ilam,2018-09-30,26.9,87.9,3.98297593,92.94894967,11.86236324,66.10584245,21.02492341,13.68916849,26.1854267,17.14595186,9.039496718,20.3761488,2.090962801,3.686126915,0.732932166,2.952603939,2.784507659,4.243544858,1.09345733,3.150065646,2018,9,22.211159734,1.1202752274137713,1,0,22.2123514,4.615042456,7.335754919999999,2.43773523,3.9648358865
Jhapa,1981-01-01,26.7,87.9,3.669745431,92.99778068,10.70218668,57.94643603,21.20454961,11.27881201,26.88074413,16.67085509,10.21010444,20.5960248,2.245900783,3.989869452,0.798400783,3.191507833,2.932062663,4.456879896,1.160241514,3.296808094,1981,1,22.274768278,1.1883114389561753,0,1,21.02492341,3.98297593,9.925737600000001,2.588981723,4.223374674
Jhapa,1985-03-12,26.7,87.9,3.247617493,92.98484334,10.53296345,55.63419713,22.10565274,11.12855091,27.95366188,17.39109661,10.56278068,21.7364295,2.310672324,4.048022193,0.864086162,3.184262402,3.008453003,4.529986945,1.249804178,3.280293734,1985,3,23.158949085,1.3014930697056353,0,0,21.20454961,3.669745431,10.97710183,2.6595626635,4.289004569
Jhapa,1989-05-22,26.7,87.9,2.859784595,93.00206266,10.60295039,54.25150131,22.21398825,10.94711488,28.06711488,17.49516319,10.57212141,21.90639687,2.333087467,3.985939948,0.885,3.100939948,3.035084856,4.499236292,1.324099217,3.174889034,1989,5,23.274283289,1.382013436853788,0,0,22.10565274,3.247617493,11.266873369999999,2.6840861615,4.24258812
Jhapa,1993-08-01,26.7,87.9,2.345548303,92.97995431,10.27370104,51.38588773,22.52456919,10.26381201,28.62455614,17.68482376,10.93958225,22.29165796,2.385874674,4.205515666,0.878707572,3.326795039,3.094327676,4.651599217,1.282454308,3.369079634,1993,8,23.551939294,1.4942212647153492,1,0,22.21398825,2.859784595,12.26075718,2.740101175,4.428557441500001
Jhapa,1997-10-11,26.7,87.9,2.766377285,92.99860313,10.99879896,57.37123368,21.85597258,11.46630548,27.63620104,17.37921671,10.25708225,21.39701044,2.271266319,4.023851175,0.834986945,3.188877285,2.929334204,4.395881201,1.249027415,3.146651436,1997,10,22.955852476,1.388879910529085,0,0,22.52456919,2.345548303,10.389667099999999,2.6003002615,4.2098661879999995
Jhapa,2001-12-21,26.7,87.9,3.165359008,93.06697128,11.23974543,60.89660574,21.5202154,12.63120757,27.08592689,17.18536554,9.900672324,21.06407963,2.195013055,3.870789817,0.808368146,3.06229765,2.833733681,4.244301567,1.207813316,3.036377285,2001,12,22.644189943,1.2987298288695697,0,1,21.85597258,2.766377285,8.88900783,2.514373368,4.057545692
Jhapa,2006-03-02,26.7,87.9,3.614751958,93.01673629,11.5181201,61.61272193,21.90886423,13.0180483,27.34808094,17.61035901,9.737819843,21.53377285,2.163753264,3.83904047,0.809601828,3.029510444,2.791383812,4.206971279,1.191436031,3.015665796,2006,3,23.06067624,1.2221968769947678,0,0,21.5202154,3.165359008,8.890815929999999,2.477568538,4.0230058745
Jhapa,2010-05-12,26.7,87.9,4.715842037,92.94699739,11.91211488,63.4708812,21.82901436,13.43817885,27.18146214,17.67373368,9.507793734,21.3612859,2.193244125,3.880313316,0.835391645,3.044869452,2.908185379,4.382558747,1.202108355,3.180509138,2010,5,23.020225848,1.0010192610588056,0,0,21.90886423,3.614751958,8.390835509999999,2.550714752,4.1314360315
Jhapa,2014-07-22,26.7,87.9,4.104023514,93.00040496,12.61689745,64.83493795,22.44845852,14.51954278,27.52393207,18.57418027,8.949790986,21.92644677,2.211835402,3.979039843,0.777230568,3.201894187,2.922442848,4.480346179,1.164062704,3.316152841,2014,7,23.710148265,1.1426703442834723,1,0,21.82901436,4.715842037,7.928915739999999,2.567139125,4.229693011
Jhapa,2018-09-30,26.7,87.9,3.481203501,93.15973742,11.73378556,64.51126915,21.28461707,13.5650547,26.58030635,17.28431072,9.296411379,20.75862144,2.141859956,3.774398249,0.772013129,3.001947484,2.824507659,4.277811816,1.137899344,3.139956236,2018,9,22.457995626,1.2283493779414385,1,0,22.44845852,4.104023514,7.71956237,2.4831838074999997,4.0261050325
Jumla,1981-01-01,29.3,82.3,1.94671671,75.06701044,6.541331593,56.4092624,9.962219321,0.689020888,16.39944517,4.753420366,11.64599217,9.438870757,2.244915144,4.65921671,0.43560705,4.223733681,2.320626632,4.289151436,0.544020888,3.745045692,1981,1,10.6163524803,1.1637127670107466,0,1,21.28461707,3.481203501,9.273198433,2.282770888,4.474184073
Jumla,1985-03-12,29.3,82.3,1.748720627,75.09604439,6.244660574,51.25944517,11.04197128,0.05287859,17.75195822,5.500809399,12.25131201,10.74206266,2.333204961,4.916697128,0.419889034,4.496834204,2.388701044,4.494680157,0.522845953,3.972180157,1985,3,11.6664373374,1.2382287955863132,0,0,9.962219321,1.94671671,10.98909269,2.3609530024999996,4.7056886425
Jumla,1989-05-22,29.3,82.3,1.297369452,75.10288512,6.496507833,50.90480418,11.42565927,0.417467363,18.14081593,6.060855091,12.07996084,11.47739556,2.369862924,5.104732376,0.413479112,4.691246736,2.406083551,4.633087467,0.517173629,4.11575718,1989,5,12.0753100533,1.3403376594435066,0,0,11.04197128,1.748720627,11.008191907,2.3879732375,4.8689099215
Jumla,1993-08-01,29.3,82.3,0.975502611,75.09372063,6.452584856,49.55425587,11.47081593,0.130124021,18.28527415,6.117036554,12.16824413,11.58898172,2.393949086,5.251194517,0.39810705,4.85345953,2.414778068,4.764738903,0.498909922,4.265424282,1993,8,12.1160744156,1.4057029654107192,1,0,11.42565927,1.297369452,11.340691909,2.404363577,5.00796671
Jumla,1997-10-11,29.3,82.3,1.200169713,75.10233029,6.31906658,48.77687337,11.29193864,-0.428394256,18.16142298,5.923165796,12.23860966,11.16157311,2.357650131,5.065796345,0.417715405,4.64823107,2.381899478,4.573361619,0.517845953,4.055208877,1997,10,11.923845298,1.355271590317506,0,0,11.47081593,0.975502611,11.720332896,2.3697748045,4.8195789819999995
Jumla,2001-12-21,29.3,82.3,1.74823107,75.13972585,6.424954308,52.56835509,10.86438642,0.341560052,17.42431462,5.610835509,11.81373368,10.5188577,2.27037859,4.787010444,0.411116188,4.376181462,2.322695822,4.358792428,0.509073107,3.84964752,2001,12,11.506881850800001,1.2325346374558706,0,1,11.29193864,1.200169713,10.522826368,2.296537206,4.572901436
Jumla,2006-03-02,29.3,82.3,2.704118799,75.1278329,7.26555483,59.83460836,10.90394256,2.352754569,16.94439948,5.861860313,11.08208877,10.3738577,2.16805483,4.425881201,0.435215405,3.9904047,2.24558094,4.055169713,0.543172324,3.512082245,2006,3,11.630498043000001,1.0440746662732403,0,0,10.86438642,1.74823107,8.551187991,2.206817885,4.240525457
Jumla,2010-05-12,29.3,82.3,3.16151436,75.0842624,7.798825065,65.11633159,10.8923107,3.622467363,16.5995235,6.078655352,10.52092037,10.45001958,2.197643603,4.50881201,0.424464752,4.084314621,2.292565274,4.197101828,0.535796345,3.661070496,2010,5,11.6721932065,0.9528993230601717,0,0,10.90394256,2.704118799,7.269843336999999,2.2451044385000003,4.352956919
Jumla,2014-07-22,29.3,82.3,2.63521228,75.15256695,7.969150882,62.68892227,11.61045722,3.761234487,17.45659046,6.915440888,10.54092097,11.20941868,2.23630307,4.714147616,0.439784455,4.274258654,2.332423253,4.362423253,0.555924233,3.80630307,2014,7,12.407372308200001,1.0807936818655306,1,0,10.8923107,3.16151436,7.849222733000001,2.2843631615,4.5382854345000005
Jumla,2018-09-30,29.3,82.3,2.250262582,75.21070022,7.308271335,65.95227571,9.642800875,2.769387309,15.46809628,4.784967177,10.68304158,8.872166302,2.134463895,4.368118162,0.42249453,3.944857768,2.249015317,4.093260394,0.530765864,3.562997812,2018,9,10.3736280085,1.0930401590004053,1,0,11.61045722,2.63521228,6.873413566000001,2.191739606,4.230689278
Kabhre,1981-01-01,27.6,85.6,1.898093995,77.93791123,7.298714099,56.74321149,12.15704308,2.318224543,18.00474543,7.774915144,10.22997389,11.66568538,2.21212141,4.982075718,0.436749347,4.545267624,2.193975196,4.337362924,0.570287206,3.76694517,1981,1,12.886914489899999,1.244941556285218,0,1,9.642800875,2.250262582,9.838818537,2.203048303,4.659719321
Kabhre,1985-03-12,27.6,85.6,1.87424282,77.95765013,7.241351175,55.30552219,12.88810705,2.346860313,18.78337467,8.349438642,10.4339752,12.53268277,2.264471279,4.970620104,0.463152742,4.507291123,2.241116188,4.30133812,0.60078329,3.700469974,1985,3,13.6122421675,1.273517385499146,0,0,12.15704308,1.898093995,10.541246737,2.2527937335,4.635979111999999
Kabhre,1989-05-22,27.6,85.6,1.521005222,77.96756527,7.402206266,54.080953,13.15632507,2.496018277,19.14075718,8.627761097,10.5132376,13.06761749,2.306899478,5.137251958,0.43035248,4.706912533,2.260300261,4.423453003,0.557950392,3.86575718,1989,5,13.896545696599999,1.3523843946913083,0,0,12.88810705,1.87424282,10.660306793,2.2835998694999997,4.7803524804999995
Kabhre,1993-08-01,27.6,85.6,1.328244125,77.9587859,7.315541775,52.97761749,13.15087467,2.083922977,19.22321149,8.613374674,10.60986292,13.02480418,2.317154047,5.212813316,0.431533943,4.781148825,2.273178851,4.516116188,0.563211488,3.95270235,1993,8,13.8824288475,1.390470985897085,1,0,13.15632507,1.521005222,11.066951693,2.295166449,4.864464752
Kabhre,1997-10-11,27.6,85.6,1.360280679,77.96530679,7.368191906,53.45366841,13.11148172,2.027480418,19.16793081,8.681840731,10.48609661,12.85568538,2.265626632,5.118067885,0.444941253,4.673048303,2.20843342,4.394575718,0.575626632,3.819027415,1997,10,13.8483009106,1.382826850719896,0,0,13.15087467,1.328244125,11.084001302,2.2370300260000002,4.7563218015
Kabhre,2001-12-21,27.6,85.6,1.944131854,78.00921671,7.563936031,58.09843995,12.60045039,3.047780679,18.43879896,8.247950392,10.19091384,12.11777415,2.185665796,4.865535248,0.431546997,4.433922977,2.145515666,4.178178851,0.555117493,3.623172324,2001,12,13.3568439931,1.250262992053652,0,1,13.11148172,1.360280679,9.552669711,2.165590731,4.5218570494999994
Kabhre,2006-03-02,27.6,85.6,2.543981723,77.98850522,8.149223238,62.29488251,12.8760705,4.242832898,18.39934073,8.655013055,9.744131854,12.44095953,2.153896867,4.72323107,0.44404047,4.279105744,2.127043081,4.057336815,0.575332898,3.481840731,2006,3,13.6909928238,1.140177303190382,0,0,12.60045039,1.944131854,8.633237602000001,2.140469974,4.3902839425
Kabhre,2010-05-12,27.6,85.6,2.964210183,77.94263055,8.436436031,64.59234987,12.83080287,4.873204961,18.23421671,8.637584856,9.596586162,12.43616841,2.213028721,4.787519582,0.49404047,4.293570496,2.21618799,4.189921671,0.648113577,3.541971279,2010,5,13.6744464731,1.0552829539429114,0,0,12.8760705,2.543981723,7.9575979089999995,2.2146083555000002,4.488720626499999
Kabhre,2014-07-22,27.6,85.6,2.940444154,78.00937949,9.008863488,67.44697583,13.23468975,6.008158067,18.28281515,9.398680601,8.884167211,12.65405617,2.148295232,4.6993403,0.435388635,4.263919007,2.166041803,4.154082299,0.568216852,3.586237753,2014,7,14.1355760988,1.0731720906689564,1,0,12.83080287,2.964210183,7.226531682999999,2.1571685175,4.4267112995
Kabhre,2018-09-30,27.6,85.6,2.298118162,78.08816193,8.145142232,66.21113786,11.95413567,4.564113786,17.24356674,7.966345733,9.277111597,11.29417943,2.081838074,4.632363239,0.384485777,4.247680525,2.093194748,4.092231947,0.507549234,3.584573304,2018,9,12.7686498932,1.1589169951948133,1,0,13.23468975,2.940444154,7.390021883999999,2.087516411,4.362297593
Kailali,1981-01-01,28.8,80.8,2.700515666,93.39188642,9.215137076,47.82815927,22.10710836,9.048949086,28.80149478,16.55417102,12.24710836,21.27118799,2.235659269,3.781298956,0.790861619,2.990313316,3.035593995,4.592754569,1.093289817,3.499530026,1981,1,23.0286220676,1.4101438289769148,0,1,11.95413567,2.298118162,13.058159274000001,2.635626632,4.1870267625
Kailali,1985-03-12,28.8,80.8,2.445868146,93.37173629,8.682369452,43.36501305,23.19090078,7.991070496,30.10336162,17.28571802,12.81787206,22.47554178,2.30656658,3.927016971,0.827114883,3.099732376,3.124301567,4.767513055,1.149536554,3.617950392,1985,3,24.0591377252,1.496037304299048,0,0,22.10710836,2.700515666,15.199830284,2.7154340735,4.347265013
Kailali,1989-05-22,28.8,80.8,2.056351175,93.37705614,9.005763708,43.0467624,23.51002611,8.380874674,30.37755875,17.77265013,12.6049282,23.0206201,2.315032637,3.991214099,0.811755875,3.179680157,3.124556136,4.778942559,1.125208877,3.653785901,1989,5,24.410602480799998,1.583766178454305,0,0,23.19090078,2.445868146,15.129151435999999,2.7197943865,4.385078329
Kailali,1993-08-01,28.8,80.8,1.583466057,93.37139034,8.891292428,41.64272846,23.59269582,8.00305483,30.56298303,17.86075718,12.70193211,23.14795039,2.335078329,4.099523499,0.795953003,3.303511749,3.118714099,4.811481723,1.102023499,3.709738903,1993,8,24.4818250628,1.6803329627266894,1,0,23.51002611,2.056351175,15.58964099,2.726896214,4.455502611
Kailali,1997-10-11,28.8,80.8,1.830332898,93.38808747,8.894223238,42.64208225,23.12028068,7.78093342,30.03596606,17.51609661,12.52001958,22.4941188,2.22997389,3.885744125,0.735052219,3.150489556,2.957983029,4.556553525,0.995254569,3.561090078,1997,10,24.009703003800002,1.6159220355790502,0,0,23.59269582,1.583466057,15.33934726,2.5939784595,4.221148825
Kailali,2001-12-21,28.8,80.8,2.421984334,93.44006527,9.147003916,46.47648825,22.82224543,8.957898172,29.45866841,17.39463446,12.06374021,22.04880548,2.209947781,3.765842037,0.77477154,2.990979112,2.971775457,4.529765013,1.073674935,3.455998695,2001,12,23.7369458216,1.4887559314390029,0,1,23.12028068,1.830332898,13.864347257999999,2.590861619,4.147803525
Kailali,2006-03-02,28.8,80.8,3.446142298,93.39979112,10.28943864,52.2998564,22.83341384,10.93041775,29.03714752,17.61697128,11.42027415,22.02744125,2.115724543,3.523511749,0.776586162,2.746762402,2.870926893,4.308218016,1.083929504,3.224262402,2006,3,23.862357703999997,1.2858181011149803,0,0,22.82224543,2.421984334,11.902996089999998,2.493325718,3.9158648824999998
